,date,adType,category,placement,keywords,body,ageMean,clickPerDollar
2249,3/26/2013,Photo Post,Retailer,desktopfeed,#Lululemon Athletica,"Click """"Like"""" to see what's new in our stores for Spring!!",27,87.46848559
2250,3/26/2013,Photo Post,eCom,mobile,#American Eagle Outfitters,"Need inspiration for your spring wardrobe? """"Like"""" us for more!",44.5,82.28137379
2251,3/26/2013,Photo Post,Cosmetics,desktopfeed,#Shopping,"Click """"Like"""" to see what's new in our stores for Spring!!",52,103.9447633
2252,3/26/2013,Photo Post,Cosmetics,mobile,#Shopping,"Click """"Like"""" to see what's new in our stores for Spring!!",52,98.93924354
2253,3/26/2013,Photo Post,Cosmetics,mobile,#Shopping,"Click """"Like"""" to see what's new in our stores for Spring!!",52,90.94549595
2254,3/26/2013,Photo Post,Cosmetics,desktopfeed,#Abercrombie & Fitch,"Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",52,81.79670495
2255,3/26/2013,Photo Post,Cosmetics,mobile,#Abercrombie & Fitch,"Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",52,104.1998685
2256,3/26/2013,Photo Post,High End,desktopfeed,#Abercrombie & Fitch,"Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",52,51.42715591
2257,3/26/2013,Photo Post,High End,mobile,"#Almay, #Clinique, #CoverGirl, #Maybelline, #Sephora, mac cosmetics",Check out a sneak peak of what's new in our stores!,52,55.35754532
2258,3/26/2013,Photo Post,General,desktopfeed,"#Almay, #Clinique, #CoverGirl, #Maybelline, #Sephora, mac cosmetics",Check out a sneak peak of what's new in our stores!,52,36.89422793
2259,3/26/2013,Photo Post,Cosmetics,desktopfeed,#Lululemon Athletica,"What's your favorite Spring fashion trend? """"Like"""" us and share!",52,20.60466005
2260,3/26/2013,Photo Post,Retailer,desktopfeed,#Lululemon Athletica,"What's your favorite Spring fashion trend? """"Like"""" us and share!",52,27.60909639
2261,3/26/2013,Photo Post,Department,desktopfeed,#Lululemon Athletica,"Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",44.5,72.69847948
2262,3/26/2013,Photo Post,Department,mobile,#Lululemon Athletica,"Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",44.5,107.1236464
2263,3/26/2013,Photo Post,Department,desktopfeed,#Lululemon Athletica,"Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",44.5,78.22046137
2264,3/26/2013,Photo Post,Retailer,mobile,#Lululemon Athletica,"Click """"Like"""" to see what's new in our stores for Spring!!",34.5,94.63527841
2265,3/26/2013,Photo Post,Department,mobile,#Lululemon Athletica,"Click """"Like"""" to see what's new in our stores for Spring!!",34.5,97.5040303
2266,3/26/2013,Photo Post,Department,mobile,#Lululemon Athletica,"Click """"Like"""" to see what's new in our stores for Spring!!",34.5,68.07874749
2267,3/26/2013,Photo Post,Department,desktopfeed,#American Eagle Outfitters,Check out a sneak peak of what's new in our stores!,52,46.73201188
2268,3/26/2013,Photo Post,Retailer,mobile,#American Eagle Outfitters,Check out a sneak peak of what's new in our stores!,52,60.41946429
2269,3/26/2013,Photo Post,Retailer,desktopfeed,#Lululemon Athletica,"Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",44.5,68.13044072
2270,3/26/2013,Photo Post,General,mobile,#Lululemon Athletica,"Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",44.5,85.43011695
2271,3/26/2013,Photo Post,Retailer,mobile,#Lululemon Athletica,"Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",44.5,81.53722288
2272,3/26/2013,Photo Post,eCom,mobile,#Lululemon Athletica,"Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",34.5,115.698102
2273,3/26/2013,Photo Post,High End,mobile,#Lululemon Athletica,"Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",34.5,80.92700552
2274,3/26/2013,Photo Post,Retailer,desktopfeed,#Abercrombie & Fitch,"What's your favorite Spring fashion trend? """"Like"""" us and share!",44.5,34.56030297
2275,3/26/2013,Photo Post,High End,desktopfeed,#American Eagle Outfitters,"Need inspiration for your spring wardrobe? """"Like"""" us for more!",44.5,32.374224
2276,3/26/2013,Photo Post,High End,desktopfeed,#American Eagle Outfitters,"Need inspiration for your spring wardrobe? """"Like"""" us for more!",44.5,50.13296349
2277,3/26/2013,Photo Post,eCom,mobile,#American Eagle Outfitters,"Need inspiration for your spring wardrobe? """"Like"""" us for more!",44.5,101.8947685
2278,3/26/2013,Photo Post,Retailer,mobile,#Lululemon Athletica,"Click """"Like"""" to see what's new in our stores for Spring!!",52,114.5987377
2279,3/26/2013,Photo Post,eCom,mobile,#Lululemon Athletica,"Click """"Like"""" to see what's new in our stores for Spring!!",52,135.7160106
2280,3/26/2013,Photo Post,Cosmetics,mobile,#Lululemon Athletica,"Click """"Like"""" to see what's new in our stores for Spring!!",52,111.74755
2281,3/26/2013,Photo Post,Cosmetics,mobile,#Abercrombie & Fitch,"What's your favorite Spring fashion trend? """"Like"""" us and share!",44.5,49.78680735
2282,3/26/2013,Photo Post,Cosmetics,desktopfeed,#Abercrombie & Fitch,"What's your favorite Spring fashion trend? """"Like"""" us and share!",44.5,54.00233085
2283,3/26/2013,Photo Post,Cosmetics,mobile,#Abercrombie & Fitch,"What's your favorite Spring fashion trend? """"Like"""" us and share!",44.5,28.83987961
2284,3/26/2013,Photo Post,Cosmetics,desktopfeed,#Lululemon Athletica,"Need inspiration for your spring wardrobe? """"Like"""" us for more!",52,34.92800352
2285,3/26/2013,Photo Post,High End,mobile,#Lululemon Athletica,"Need inspiration for your spring wardrobe? """"Like"""" us for more!",52,56.35203962
2286,3/26/2013,Photo Post,High End,mobile,#Lululemon Athletica,"Need inspiration for your spring wardrobe? """"Like"""" us for more!",52,57.67005762
2287,3/26/2013,Photo Post,General,mobile,#Lululemon Athletica,Check out a sneak peak of what's new in our stores!,27,41.34239969
2288,3/26/2013,Photo Post,Cosmetics,mobile,#Lululemon Athletica,Check out a sneak peak of what's new in our stores!,27,47.13359164
2289,3/26/2013,Photo Post,High End,desktopfeed,#Lululemon Athletica,Check out a sneak peak of what's new in our stores!,27,27.13162698
2290,3/26/2013,Photo Post,Retailer,desktopfeed,#Lululemon Athletica,"Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",52,85.30721499
2291,3/26/2013,Photo Post,Department,desktopfeed,#Shopping,"What's your favorite Spring fashion trend? """"Like"""" us and share!",34.5,37.84512865
2292,3/26/2013,Photo Post,Retailer,desktopfeed,#Shopping,"What's your favorite Spring fashion trend? """"Like"""" us and share!",34.5,41.71071072
2293,3/26/2013,Photo Post,Department,mobile,#American Eagle Outfitters,"Need inspiration for your spring wardrobe? """"Like"""" us for more!",44.5,74.83791322
2294,3/26/2013,Photo Post,Department,mobile,#American Eagle Outfitters,"Need inspiration for your spring wardrobe? """"Like"""" us for more!",44.5,46.41297893
2295,3/26/2013,Photo Post,Department,desktopfeed,#Lululemon Athletica,"What's your favorite Spring fashion trend? """"Like"""" us and share!",52,42.71628871
2296,3/26/2013,Photo Post,Retailer,mobile,#Lululemon Athletica,"What's your favorite Spring fashion trend? """"Like"""" us and share!",52,61.70343992
2297,3/26/2013,Photo Post,Retailer,mobile,#Lululemon Athletica,Check out a sneak peak of what's new in our stores!,34.5,82.89068608
2298,3/26/2013,Photo Post,General,desktopfeed,#Lululemon Athletica,Check out a sneak peak of what's new in our stores!,34.5,36.04275923
2299,3/26/2013,Photo Post,Retailer,mobile,#Lululemon Athletica,Check out a sneak peak of what's new in our stores!,34.5,51.28182035
2300,3/26/2013,Photo Post,eCom,desktopfeed,"#Almay, #Clinique, #CoverGirl, #Maybelline, #Sephora, mac cosmetics","Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",27,71.28660255
2301,3/26/2013,Photo Post,High End,desktopfeed,"#Almay, #Clinique, #CoverGirl, #Maybelline, #Sephora, mac cosmetics","Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",27,53.30157636
2302,3/26/2013,Photo Post,Retailer,mobile,#Lucky Brand Jeans,"Need inspiration for your spring wardrobe? """"Like"""" us for more!",44.5,51.02770345
2303,3/26/2013,Photo Post,High End,desktopfeed,#Lucky Brand Jeans,"Need inspiration for your spring wardrobe? """"Like"""" us for more!",44.5,50.72599186
2304,3/26/2013,Photo Post,High End,desktopfeed,#Lucky Brand Jeans,"Need inspiration for your spring wardrobe? """"Like"""" us for more!",44.5,43.38370941
2305,3/26/2013,Photo Post,eCom,desktopfeed,#Lucky Brand Jeans,"What's your favorite Spring fashion trend? """"Like"""" us and share!",52,24.32903282
2306,3/26/2013,Photo Post,Retailer,desktopfeed,#Lucky Brand Jeans,"What's your favorite Spring fashion trend? """"Like"""" us and share!",52,39.19839385
2307,3/26/2013,Photo Post,eCom,mobile,#Lucky Brand Jeans,"What's your favorite Spring fashion trend? """"Like"""" us and share!",52,69.95842985
2308,3/26/2013,Photo Post,Cosmetics,desktopfeed,#American Eagle Outfitters,"What's your favorite Spring fashion trend? """"Like"""" us and share!",27,28.85747005
2309,3/26/2013,Photo Post,Cosmetics,desktopfeed,#Shopping,"Need inspiration for your spring wardrobe? """"Like"""" us for more!",27,27.45197348
2310,3/26/2013,Photo Post,Cosmetics,desktopfeed,#Shopping,"Need inspiration for your spring wardrobe? """"Like"""" us for more!",27,51.83024005
2311,3/26/2013,Photo Post,Cosmetics,desktopfeed,#Shopping,"Need inspiration for your spring wardrobe? """"Like"""" us for more!",27,31.45011906
2312,3/26/2013,Photo Post,Cosmetics,mobile,"#Almay, #Clinique, #CoverGirl, #Maybelline, #Sephora, mac cosmetics",Check out a sneak peak of what's new in our stores!,44.5,70.89349188
2313,3/26/2013,Photo Post,High End,mobile,"#Almay, #Clinique, #CoverGirl, #Maybelline, #Sephora, mac cosmetics",Check out a sneak peak of what's new in our stores!,44.5,46.92811882
2314,3/26/2013,Photo Post,High End,desktopfeed,"#Almay, #Clinique, #CoverGirl, #Maybelline, #Sephora, mac cosmetics",Check out a sneak peak of what's new in our stores!,44.5,23.54162497
2315,3/26/2013,Photo Post,General,desktopfeed,#Shopping,"Click """"Like"""" to become a fan of Retail Store X!",52,79.15885782
2316,3/26/2013,Photo Post,Cosmetics,mobile,#Shopping,"Click """"Like"""" to become a fan of Retail Store X!",52,115.725554
2317,3/26/2013,Photo Post,High End,mobile,#Shopping,"Click """"Like"""" to become a fan of Retail Store X!",52,94.08917332
2318,3/26/2013,Photo Post,Retailer,desktopfeed,#Lucky Brand Jeans,"Need inspiration for your spring wardrobe? """"Like"""" us for more!",52,28.0335573
2319,3/26/2013,Photo Post,Department,desktopfeed,#Lucky Brand Jeans,"Need inspiration for your spring wardrobe? """"Like"""" us for more!",52,50.15939895
2320,3/26/2013,Photo Post,Department,desktopfeed,#Lucky Brand Jeans,"Need inspiration for your spring wardrobe? """"Like"""" us for more!",52,57.44893111
2321,3/26/2013,Photo Post,Department,desktopfeed,#Shopping,"Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",52,75.51192322
2322,3/26/2013,Photo Post,Retailer,desktopfeed,#Shopping,"Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",52,97.06563403
2323,3/26/2013,Photo Post,Department,mobile,#Shopping,"Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",52,94.38163675
2324,3/26/2013,Photo Post,Department,mobile,#American Eagle Outfitters,"Need inspiration for your spring wardrobe? """"Like"""" us for more!",52,72.22038705
2325,3/26/2013,Photo Post,Department,desktopfeed,#Lululemon Athletica,"Need inspiration for your spring wardrobe? """"Like"""" us for more!",34.5,33.5345701
2326,3/26/2013,Photo Post,Retailer,mobile,#Lululemon Athletica,"Need inspiration for your spring wardrobe? """"Like"""" us for more!",34.5,57.79877091
2327,3/26/2013,Photo Post,Retailer,mobile,#American Eagle Outfitters,"Need inspiration for your spring wardrobe? """"Like"""" us for more!",27,55.77185813
2328,3/26/2013,Photo Post,General,mobile,"#Almay, #Clinique, #CoverGirl, #Maybelline, #Sephora, mac cosmetics","Click """"Like"""" to become a fan of Retail Store X!",52,87.11970417
2329,3/26/2013,Photo Post,Retailer,desktopfeed,"#Almay, #Clinique, #CoverGirl, #Maybelline, #Sephora, mac cosmetics","Click """"Like"""" to become a fan of Retail Store X!",52,71.65754753
2330,3/26/2013,Photo Post,eCom,mobile,"#Almay, #Clinique, #CoverGirl, #Maybelline, #Sephora, mac cosmetics","Click """"Like"""" to become a fan of Retail Store X!",52,108.5140875
2331,3/26/2013,Photo Post,High End,mobile,#Shopping,"What's your favorite Spring fashion trend? """"Like"""" us and share!",52,52.14350081
2332,3/26/2013,Photo Post,High End,mobile,#Shopping,"What's your favorite Spring fashion trend? """"Like"""" us and share!",52,66.88718067
2333,3/26/2013,Photo Post,Retailer,mobile,#Shopping,"What's your favorite Spring fashion trend? """"Like"""" us and share!",52,47.57755111
2334,3/26/2013,Photo Post,High End,desktopfeed,#Shopping,"What's your favorite Spring fashion trend? """"Like"""" us and share!",34.5,14.77852382
2335,3/26/2013,Photo Post,High End,desktopfeed,#Shopping,"What's your favorite Spring fashion trend? """"Like"""" us and share!",34.5,36.86035259
2336,3/26/2013,Photo Post,eCom,desktopfeed,#Shopping,"What's your favorite Spring fashion trend? """"Like"""" us and share!",27,9.770957743
2337,3/26/2013,Photo Post,Retailer,desktopfeed,#Shopping,"What's your favorite Spring fashion trend? """"Like"""" us and share!",27,31.46538933
2338,3/26/2013,Photo Post,eCom,desktopfeed,#Shopping,"What's your favorite Spring fashion trend? """"Like"""" us and share!",27,26.25187208
2339,3/26/2013,Photo Post,Cosmetics,desktopfeed,#Shopping,"What's your favorite Spring fashion trend? """"Like"""" us and share!",27,50.85245243
2340,3/26/2013,Photo Post,Cosmetics,desktopfeed,#Shopping,"What's your favorite Spring fashion trend? """"Like"""" us and share!",27,40.68865171
2341,3/26/2013,Photo Post,Cosmetics,mobile,#Shopping,"What's your favorite Spring fashion trend? """"Like"""" us and share!",27,47.41626865
2342,3/26/2013,Photo Post,Cosmetics,desktopfeed,#American Eagle Outfitters,"Need inspiration for your spring wardrobe? """"Like"""" us for more!",34.5,33.36625828
2343,3/26/2013,Photo Post,High End,mobile,#Lululemon Athletica,Check out a sneak peak of what's new in our stores!,52,36.33745181
2344,3/26/2013,Photo Post,General,mobile,#Lululemon Athletica,Check out a sneak peak of what's new in our stores!,52,25.50944776
2345,3/26/2013,Photo Post,Cosmetics,desktopfeed,#Lululemon Athletica,Check out a sneak peak of what's new in our stores!,52,53.06816324
2346,3/26/2013,Photo Post,High End,desktopfeed,#Abercrombie & Fitch,"Need inspiration for your spring wardrobe? """"Like"""" us for more!",27,9.746524179
2347,3/26/2013,Photo Post,Retailer,desktopfeed,#Abercrombie & Fitch,"Need inspiration for your spring wardrobe? """"Like"""" us for more!",27,29.74650549
2348,3/26/2013,Photo Post,Department,desktopfeed,#Lululemon Athletica,"What's your favorite Spring fashion trend? """"Like"""" us and share!",34.5,33.93269166
2349,3/26/2013,Photo Post,Department,desktopfeed,#Lululemon Athletica,"What's your favorite Spring fashion trend? """"Like"""" us and share!",34.5,28.82509443
2350,3/26/2013,Photo Post,Department,desktopfeed,#Lululemon Athletica,"What's your favorite Spring fashion trend? """"Like"""" us and share!",34.5,38.60207318
2351,3/26/2013,Photo Post,Retailer,desktopfeed,#American Eagle Outfitters,"Click """"Like"""" to become a fan of Retail Store X!",52,76.20449278
2352,3/26/2013,Photo Post,Department,mobile,#Lucky Brand Jeans,"Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",27,89.34852567
2353,3/26/2013,Photo Post,Department,mobile,#Abercrombie & Fitch,"Click """"Like"""" to see what's new in our stores for Spring!!",52,82.82986063
2354,3/26/2013,Photo Post,Retailer,mobile,#Abercrombie & Fitch,"Click """"Like"""" to see what's new in our stores for Spring!!",52,114.3967239
2355,3/26/2013,Photo Post,Retailer,desktopfeed,#Abercrombie & Fitch,"Click """"Like"""" to see what's new in our stores for Spring!!",52,85.8281251
2356,3/26/2013,Photo Post,General,desktopfeed,#American Eagle Outfitters,"Click """"Like"""" to become a fan of Retail Store X!",27,64.16614453
2357,3/26/2013,Photo Post,Retailer,desktopfeed,#Lucky Brand Jeans,"Click """"Like"""" to see what's new in our stores for Spring!!",34.5,99.07893237
